payment_date,acc_id,sms_volume,product_name,amount,uid,credit_type
2026-01-24,ACC_06965,0,Email Pro,990,PAY_00029307,Email
2026-01-24,ACC_09572,0,Email Pro,990,PAY_00040285,Email
2026-01-24,ACC_09032,50000,SMS Enterprise,12000,PAY_00038028,SMS
2026-01-24,ACC_04010,1000,SMS S,350,PAY_00016904,SMS
2026-01-24,ACC_06570,0,Email Basic,500,PAY_00027633,Email
2026-01-24,ACC_01796,10000,SMS L,2800,PAY_00007610,SMS
2026-01-24,ACC_06783,0,Email Basic,500,PAY_00028570,Email
2026-01-24,ACC_08894,0,Email Pro,990,PAY_00037438,Email
2026-01-24,ACC_03221,1000,SMS S,350,PAY_00013694,SMS
2026-01-24,ACC_07683,1000,SMS S,350,PAY_00032246,SMS
2026-01-24,ACC_04740,0,Email Basic,500,PAY_00019991,Email
2026-01-25,ACC_02656,1000,SMS S,350,PAY_00011353,SMS
2026-01-25,ACC_04289,0,Email Basic,500,PAY_00018090,Email
2026-01-25,ACC_00153,0,Email Basic,500,PAY_00000657,Email
2026-01-25,ACC_02052,1000,SMS S,350,PAY_00008716,SMS
2026-01-25,ACC_09969,50000,SMS Enterprise,12000,PAY_00041975,SMS
2026-01-25,ACC_01048,1000,SMS S,350,PAY_00004356,SMS
2026-01-25,ACC_04473,50000,SMS Enterprise,12000,PAY_00018879,SMS
2026-01-25,ACC_02841,1000,SMS S,350,PAY_00012119,SMS
2026-01-25,ACC_00842,50000,SMS Enterprise,12000,PAY_00003481,SMS
2026-01-25,ACC_02449,1000,SMS S,350,PAY_00010468,SMS
2026-01-25,ACC_08198,0,Email Pro,990,PAY_00034498,Email
2026-01-25,ACC_01796,10000,SMS L,2800,PAY_00007609,SMS
2026-01-25,ACC_08471,0,Email Pro,990,PAY_00035640,Email
2026-01-25,ACC_04010,0,Email Basic,500,PAY_00016905,Email
2026-01-25,ACC_08058,0,Email Basic,500,PAY_00033892,Email
2026-01-25,ACC_09762,50000,SMS Enterprise,12000,PAY_00041092,SMS
2026-01-25,ACC_06619,1000,SMS S,350,PAY_00027834,SMS
2026-01-25,ACC_05051,0,Email Pro,990,PAY_00021299,Email
2026-01-25,ACC_05519,50000,SMS Enterprise,12000,PAY_00023231,SMS
2026-01-25,ACC_01437,5000,SMS M,1500,PAY_00006025,SMS
2026-01-25,ACC_00185,5000,SMS M,1500,PAY_00000799,SMS
2026-01-25,ACC_08500,0,Email Basic,500,PAY_00035760,Email
2026-01-25,ACC_02280,0,Email Basic,500,PAY_00009690,Email
2026-01-25,ACC_05559,0,Email Pro,990,PAY_00023405,Email
2026-01-25,ACC_07297,10000,SMS L,2800,PAY_00030680,SMS
2026-01-25,ACC_07920,50000,SMS Enterprise,12000,PAY_00033282,SMS
2026-01-25,ACC_08883,5000,SMS M,1500,PAY_00037388,SMS
2026-01-25,ACC_06233,0,Email Pro,990,PAY_00026224,Email
2026-01-25,ACC_03298,1000,SMS S,350,PAY_00014015,SMS
2026-01-25,ACC_04203,50000,SMS Enterprise,12000,PAY_00017722,SMS
2026-01-25,ACC_07696,0,Email Basic,500,PAY_00032301,Email
2026-01-25,ACC_04569,50000,SMS Enterprise,12000,PAY_00019272,SMS
2026-01-25,ACC_04878,0,Email Pro,990,PAY_00020579,Email
2026-01-25,ACC_04513,1000,SMS S,350,PAY_00019059,SMS
2026-01-25,ACC_03646,1000,SMS S,350,PAY_00015425,SMS
2026-01-25,ACC_03072,0,Email Pro,990,PAY_00013077,Email
2026-01-25,ACC_07330,1000,SMS S,350,PAY_00030808,SMS
2026-01-25,ACC_06793,5000,SMS M,1500,PAY_00028606,SMS
2026-01-25,ACC_02597,10000,SMS L,2800,PAY_00011114,SMS
2026-01-25,ACC_03676,10000,SMS L,2800,PAY_00015543,SMS
2026-01-25,ACC_03183,10000,SMS L,2800,PAY_00013524,SMS
2026-01-25,ACC_02487,5000,SMS M,1500,PAY_00010628,SMS
2026-01-25,ACC_01863,10000,SMS L,2800,PAY_00007877,SMS
2026-01-25,ACC_04098,1000,SMS S,350,PAY_00017283,SMS
2026-01-25,ACC_05283,0,Email Pro,990,PAY_00022258,Email
2026-01-25,ACC_09321,5000,SMS M,1500,PAY_00039244,SMS
2026-01-25,ACC_09653,50000,SMS Enterprise,12000,PAY_00040615,SMS
2026-01-25,ACC_07750,5000,SMS M,1500,PAY_00032528,SMS
2026-01-25,ACC_06288,0,Email Pro,990,PAY_00026464,Email
2026-01-26,ACC_08137,50000,SMS Enterprise,12000,PAY_00034219,SMS
2026-01-26,ACC_02330,0,Email Basic,500,PAY_00009925,Email
2026-01-26,ACC_00734,0,Email Pro,990,PAY_00003052,Email
2026-01-26,ACC_05505,50000,SMS Enterprise,12000,PAY_00023163,SMS
2026-01-26,ACC_08941,50000,SMS Enterprise,12000,PAY_00037639,SMS
2026-01-26,ACC_07698,0,Email Pro,990,PAY_00032311,Email
2026-01-26,ACC_01809,0,Email Pro,990,PAY_00007653,Email
2026-01-26,ACC_09349,50000,SMS Enterprise,12000,PAY_00039370,SMS
2026-01-26,ACC_06987,10000,SMS L,2800,PAY_00029410,SMS
2026-01-26,ACC_05844,50000,SMS Enterprise,12000,PAY_00024629,SMS
2026-01-26,ACC_05834,1000,SMS S,350,PAY_00024583,SMS
2026-01-26,ACC_01568,5000,SMS M,1500,PAY_00006583,SMS
2026-01-26,ACC_04102,10000,SMS L,2800,PAY_00017305,SMS
2026-01-26,ACC_03072,1000,SMS S,350,PAY_00013076,SMS
2026-01-26,ACC_01597,50000,SMS Enterprise,12000,PAY_00006698,SMS
2026-01-26,ACC_09252,0,Email Pro,990,PAY_00038964,Email
2026-01-26,ACC_08830,50000,SMS Enterprise,12000,PAY_00037152,SMS
2026-01-26,ACC_09631,5000,SMS M,1500,PAY_00040516,SMS
2026-01-26,ACC_01403,50000,SMS Enterprise,12000,PAY_00005882,SMS
2026-01-26,ACC_00261,50000,SMS Enterprise,12000,PAY_00001129,SMS
2026-01-26,ACC_01538,5000,SMS M,1500,PAY_00006436,SMS
2026-01-26,ACC_06673,1000,SMS S,350,PAY_00028073,SMS
2026-01-26,ACC_08500,0,Email Pro,990,PAY_00035758,Email
2026-01-26,ACC_08891,0,Email Basic,500,PAY_00037424,Email
2026-01-26,ACC_05375,0,Email Basic,500,PAY_00022639,Email
2026-01-26,ACC_05946,50000,SMS Enterprise,12000,PAY_00025018,SMS
2026-01-26,ACC_08656,0,Email Basic,500,PAY_00036426,Email
2026-01-26,ACC_06595,50000,SMS Enterprise,12000,PAY_00027736,SMS
2026-01-26,ACC_07952,0,Email Basic,500,PAY_00033421,Email
2026-01-26,ACC_01745,50000,SMS Enterprise,12000,PAY_00007369,SMS
2026-01-26,ACC_09943,0,Email Basic,500,PAY_00041871,Email
2026-01-26,ACC_04846,0,Email Basic,500,PAY_00020459,Email
2026-01-26,ACC_05886,0,Email Pro,990,PAY_00024781,Email
2026-01-26,ACC_00787,10000,SMS L,2800,PAY_00003262,SMS
2026-01-26,ACC_01901,10000,SMS L,2800,PAY_00008057,SMS
2026-01-26,ACC_06522,5000,SMS M,1500,PAY_00027417,SMS
2026-01-26,ACC_08545,10000,SMS L,2800,PAY_00035956,SMS
2026-01-26,ACC_00831,1000,SMS S,350,PAY_00003447,SMS
2026-01-26,ACC_07850,0,Email Pro,990,PAY_00032976,Email
2026-01-26,ACC_06783,10000,SMS L,2800,PAY_00028566,SMS
2026-01-26,ACC_05682,50000,SMS Enterprise,12000,PAY_00023921,SMS
2026-01-26,ACC_02829,10000,SMS L,2800,PAY_00012073,SMS
2026-01-26,ACC_06926,50000,SMS Enterprise,12000,PAY_00029147,SMS
2026-01-26,ACC_09610,1000,SMS S,350,PAY_00040442,SMS
2026-01-27,ACC_04612,10000,SMS L,2800,PAY_00019463,SMS
2026-01-27,ACC_02962,1000,SMS S,350,PAY_00012631,SMS
2026-01-27,ACC_05249,5000,SMS M,1500,PAY_00022112,SMS
2026-01-27,ACC_00214,5000,SMS M,1500,PAY_00000931,SMS
2026-01-27,ACC_06660,50000,SMS Enterprise,12000,PAY_00028009,SMS
2026-01-27,ACC_00731,5000,SMS M,1500,PAY_00003032,SMS
2026-01-27,ACC_01322,0,Email Basic,500,PAY_00005510,Email
2026-01-27,ACC_03543,50000,SMS Enterprise,12000,PAY_00014984,SMS
2026-01-27,ACC_07005,0,Email Basic,500,PAY_00029487,Email
2026-01-27,ACC_06966,0,Email Pro,990,PAY_00029316,Email
2026-01-27,ACC_08963,5000,SMS M,1500,PAY_00037721,SMS
2026-01-27,ACC_00160,50000,SMS Enterprise,12000,PAY_00000698,SMS
2026-01-27,ACC_05502,5000,SMS M,1500,PAY_00023143,SMS
2026-01-27,ACC_02342,0,Email Basic,500,PAY_00009977,Email
2026-01-27,ACC_04373,5000,SMS M,1500,PAY_00018441,SMS
2026-01-27,ACC_01384,10000,SMS L,2800,PAY_00005796,SMS
2026-01-27,ACC_08299,1000,SMS S,350,PAY_00034919,SMS
2026-01-27,ACC_07168,5000,SMS M,1500,PAY_00030132,SMS
2026-01-27,ACC_03908,0,Email Basic,500,PAY_00016487,Email
2026-01-27,ACC_00153,50000,SMS Enterprise,12000,PAY_00000660,SMS
2026-01-27,ACC_00443,50000,SMS Enterprise,12000,PAY_00001858,SMS
2026-01-27,ACC_09235,0,Email Basic,500,PAY_00038896,Email
2026-01-27,ACC_07584,0,Email Pro,990,PAY_00031839,Email
2026-01-27,ACC_07237,0,Email Pro,990,PAY_00030411,Email
2026-01-27,ACC_01247,0,Email Pro,990,PAY_00005181,Email
2026-01-27,ACC_01247,0,Email Basic,500,PAY_00005179,Email
2026-01-27,ACC_05887,0,Email Basic,500,PAY_00024786,Email
2026-01-27,ACC_06387,0,Email Pro,990,PAY_00026889,Email
2026-01-27,ACC_00936,5000,SMS M,1500,PAY_00003898,SMS
2026-01-27,ACC_08410,10000,SMS L,2800,PAY_00035369,SMS
2026-01-27,ACC_01034,5000,SMS M,1500,PAY_00004297,SMS
2026-01-27,ACC_05059,0,Email Basic,500,PAY_00021331,Email
2026-01-27,ACC_07139,0,Email Basic,500,PAY_00030011,Email
2026-01-27,ACC_02786,0,Email Pro,990,PAY_00011885,Email
2026-01-27,ACC_03263,50000,SMS Enterprise,12000,PAY_00013880,SMS
2026-01-27,ACC_00156,5000,SMS M,1500,PAY_00000676,SMS
2026-01-27,ACC_03616,50000,SMS Enterprise,12000,PAY_00015309,SMS
2026-01-27,ACC_02571,0,Email Basic,500,PAY_00010987,Email
2026-01-27,ACC_01730,0,Email Basic,500,PAY_00007314,Email
2026-01-27,ACC_02633,5000,SMS M,1500,PAY_00011270,SMS
2026-01-28,ACC_02995,5000,SMS M,1500,PAY_00012767,SMS
2026-01-28,ACC_09910,0,Email Pro,990,PAY_00041713,Email
2026-01-28,ACC_09921,1000,SMS S,350,PAY_00041769,SMS
2026-01-28,ACC_06965,0,Email Basic,500,PAY_00029310,Email
2026-01-28,ACC_06934,1000,SMS S,350,PAY_00029178,SMS
2026-01-28,ACC_05844,5000,SMS M,1500,PAY_00024621,SMS
2026-01-28,ACC_04014,10000,SMS L,2800,PAY_00016929,SMS
2026-01-28,ACC_03531,5000,SMS M,1500,PAY_00014936,SMS
2026-01-28,ACC_07491,1000,SMS S,350,PAY_00031448,SMS
2026-01-28,ACC_00851,1000,SMS S,350,PAY_00003519,SMS
2026-01-28,ACC_01503,50000,SMS Enterprise,12000,PAY_00006301,SMS
2026-01-28,ACC_05495,0,Email Basic,500,PAY_00023120,Email
2026-01-28,ACC_08533,5000,SMS M,1500,PAY_00035890,SMS
2026-01-28,ACC_06607,0,Email Basic,500,PAY_00027781,Email
2026-01-28,ACC_08659,10000,SMS L,2800,PAY_00036450,SMS
2026-01-28,ACC_07280,5000,SMS M,1500,PAY_00030615,SMS
2026-01-28,ACC_09557,50000,SMS Enterprise,12000,PAY_00040237,SMS
2026-01-28,ACC_09398,50000,SMS Enterprise,12000,PAY_00039571,SMS
2026-01-28,ACC_03541,10000,SMS L,2800,PAY_00014973,SMS
2026-01-28,ACC_05499,1000,SMS S,350,PAY_00023135,SMS
2026-01-28,ACC_01838,5000,SMS M,1500,PAY_00007780,SMS
2026-01-28,ACC_02059,5000,SMS M,1500,PAY_00008746,SMS
2026-01-28,ACC_06720,1000,SMS S,350,PAY_00028271,SMS
2026-01-28,ACC_06088,0,Email Basic,500,PAY_00025624,Email
2026-01-28,ACC_05532,1000,SMS S,350,PAY_00023303,SMS
2026-01-28,ACC_07367,10000,SMS L,2800,PAY_00030937,SMS
2026-01-28,ACC_04258,0,Email Basic,500,PAY_00017967,Email
2026-01-28,ACC_04985,0,Email Basic,500,PAY_00021005,Email
2026-01-28,ACC_08884,50000,SMS Enterprise,12000,PAY_00037392,SMS
2026-01-28,ACC_00661,1000,SMS S,350,PAY_00002748,SMS
2026-01-28,ACC_02086,10000,SMS L,2800,PAY_00008869,SMS
2026-01-28,ACC_07562,0,Email Pro,990,PAY_00031750,Email
2026-01-28,ACC_03356,0,Email Pro,990,PAY_00014255,Email
2026-01-28,ACC_02451,1000,SMS S,350,PAY_00010478,SMS
2026-01-28,ACC_07548,5000,SMS M,1500,PAY_00031690,SMS
2026-01-28,ACC_03690,10000,SMS L,2800,PAY_00015587,SMS
2026-01-28,ACC_01034,10000,SMS L,2800,PAY_00004299,SMS
2026-01-28,ACC_02451,0,Email Basic,500,PAY_00010477,Email
2026-01-28,ACC_01403,10000,SMS L,2800,PAY_00005884,SMS
2026-01-28,ACC_07584,50000,SMS Enterprise,12000,PAY_00031841,SMS
2026-01-28,ACC_00648,10000,SMS L,2800,PAY_00002705,SMS
2026-01-28,ACC_06774,0,Email Basic,500,PAY_00028525,Email
2026-01-28,ACC_05227,0,Email Pro,990,PAY_00022005,Email
2026-01-29,ACC_08405,50000,SMS Enterprise,12000,PAY_00035345,SMS
2026-01-29,ACC_00729,10000,SMS L,2800,PAY_00003028,SMS
2026-01-29,ACC_02412,50000,SMS Enterprise,12000,PAY_00010299,SMS
2026-01-29,ACC_00976,1000,SMS S,350,PAY_00004071,SMS
2026-01-29,ACC_05142,0,Email Pro,990,PAY_00021648,Email
2026-01-29,ACC_03797,0,Email Basic,500,PAY_00016036,Email
2026-01-29,ACC_01301,50000,SMS Enterprise,12000,PAY_00005414,SMS
2026-01-29,ACC_08175,0,Email Pro,990,PAY_00034388,Email
2026-01-29,ACC_06213,5000,SMS M,1500,PAY_00026155,SMS
2026-01-29,ACC_08821,50000,SMS Enterprise,12000,PAY_00037117,SMS
2026-01-29,ACC_09910,5000,SMS M,1500,PAY_00041712,SMS
2026-01-29,ACC_06796,1000,SMS S,350,PAY_00028617,SMS
2026-01-29,ACC_06039,0,Email Pro,990,PAY_00025409,Email
2026-01-29,ACC_04781,10000,SMS L,2800,PAY_00020179,SMS
2026-01-29,ACC_04777,0,Email Basic,500,PAY_00020162,Email
2026-01-29,ACC_08833,1000,SMS S,350,PAY_00037172,SMS
2026-01-29,ACC_04311,5000,SMS M,1500,PAY_00018190,SMS
2026-01-29,ACC_02567,50000,SMS Enterprise,12000,PAY_00010967,SMS
2026-01-29,ACC_05431,50000,SMS Enterprise,12000,PAY_00022865,SMS
2026-01-29,ACC_02280,50000,SMS Enterprise,12000,PAY_00009691,SMS
2026-01-29,ACC_04697,50000,SMS Enterprise,12000,PAY_00019802,SMS
2026-01-29,ACC_01918,1000,SMS S,350,PAY_00008121,SMS
2026-01-29,ACC_06762,10000,SMS L,2800,PAY_00028464,SMS
2026-01-29,ACC_06129,0,Email Pro,990,PAY_00025786,Email
2026-01-29,ACC_04686,10000,SMS L,2800,PAY_00019758,SMS
2026-01-29,ACC_03531,0,Email Pro,990,PAY_00014939,Email
2026-01-29,ACC_03525,0,Email Basic,500,PAY_00014918,Email
2026-01-29,ACC_03959,1000,SMS S,350,PAY_00016697,SMS
2026-01-29,ACC_01267,5000,SMS M,1500,PAY_00005271,SMS
2026-01-29,ACC_07869,0,Email Basic,500,PAY_00033048,Email
2026-01-29,ACC_08218,0,Email Basic,500,PAY_00034578,Email
2026-01-30,ACC_09241,5000,SMS M,1500,PAY_00038918,SMS
2026-01-30,ACC_05068,0,Email Pro,990,PAY_00021366,Email
2026-01-30,ACC_04371,5000,SMS M,1500,PAY_00018436,SMS
2026-01-30,ACC_08104,5000,SMS M,1500,PAY_00034081,SMS
2026-01-30,ACC_01439,1000,SMS S,350,PAY_00006031,SMS
2026-01-30,ACC_06601,50000,SMS Enterprise,12000,PAY_00027758,SMS
2026-01-30,ACC_03820,0,Email Basic,500,PAY_00016122,Email
2026-01-30,ACC_09759,50000,SMS Enterprise,12000,PAY_00041075,SMS
2026-01-30,ACC_08633,10000,SMS L,2800,PAY_00036315,SMS
2026-01-30,ACC_03963,5000,SMS M,1500,PAY_00016711,SMS
2026-01-30,ACC_07615,0,Email Basic,500,PAY_00031970,Email
2026-01-30,ACC_01279,10000,SMS L,2800,PAY_00005319,SMS
2026-01-30,ACC_02168,0,Email Pro,990,PAY_00009212,Email
2026-01-30,ACC_05056,50000,SMS Enterprise,12000,PAY_00021323,SMS
2026-01-30,ACC_07573,50000,SMS Enterprise,12000,PAY_00031797,SMS
2026-01-30,ACC_00648,5000,SMS M,1500,PAY_00002704,SMS
2026-01-30,ACC_00434,0,Email Pro,990,PAY_00001821,Email
2026-01-30,ACC_00501,0,Email Basic,500,PAY_00002088,Email
2026-01-30,ACC_04516,1000,SMS S,350,PAY_00019071,SMS
2026-01-30,ACC_00033,1000,SMS S,350,PAY_00000131,SMS
2026-01-30,ACC_07469,0,Email Pro,990,PAY_00031364,Email
2026-01-30,ACC_06616,10000,SMS L,2800,PAY_00027818,SMS
2026-01-30,ACC_05000,0,Email Basic,500,PAY_00021078,Email
2026-01-30,ACC_04779,0,Email Pro,990,PAY_00020170,Email
2026-01-30,ACC_07484,0,Email Basic,500,PAY_00031422,Email
2026-01-30,ACC_08519,1000,SMS S,350,PAY_00035822,SMS
2026-01-30,ACC_04564,1000,SMS S,350,PAY_00019258,SMS
2026-01-30,ACC_02424,5000,SMS M,1500,PAY_00010346,SMS
2026-01-30,ACC_03935,5000,SMS M,1500,PAY_00016596,SMS
2026-01-30,ACC_02436,5000,SMS M,1500,PAY_00010403,SMS
2026-01-30,ACC_01660,50000,SMS Enterprise,12000,PAY_00006990,SMS
2026-01-30,ACC_03792,50000,SMS Enterprise,12000,PAY_00016020,SMS
2026-01-30,ACC_04130,50000,SMS Enterprise,12000,PAY_00017417,SMS
2026-01-30,ACC_09032,0,Email Basic,500,PAY_00038025,Email
2026-01-30,ACC_07280,10000,SMS L,2800,PAY_00030610,SMS
2026-01-30,ACC_09645,5000,SMS M,1500,PAY_00040583,SMS
2026-01-30,ACC_06973,50000,SMS Enterprise,12000,PAY_00029343,SMS
2026-01-30,ACC_02389,1000,SMS S,350,PAY_00010195,SMS
2026-01-30,ACC_09037,1000,SMS S,350,PAY_00038043,SMS
2026-01-30,ACC_01036,0,Email Pro,990,PAY_00004304,Email
2026-01-30,ACC_02885,10000,SMS L,2800,PAY_00012319,SMS
2026-01-30,ACC_01583,50000,SMS Enterprise,12000,PAY_00006652,SMS
2026-01-30,ACC_03331,5000,SMS M,1500,PAY_00014149,SMS
2026-01-30,ACC_08162,0,Email Basic,500,PAY_00034343,Email
2026-01-30,ACC_06137,0,Email Pro,990,PAY_00025819,Email
2026-01-30,ACC_04682,1000,SMS S,350,PAY_00019744,SMS
2026-01-30,ACC_00291,0,Email Pro,990,PAY_00001259,Email
2026-01-30,ACC_05975,10000,SMS L,2800,PAY_00025142,SMS
2026-01-30,ACC_03138,50000,SMS Enterprise,12000,PAY_00013357,SMS
2026-01-30,ACC_04507,50000,SMS Enterprise,12000,PAY_00019031,SMS
2026-01-31,ACC_02756,1000,SMS S,350,PAY_00011765,SMS
2026-01-31,ACC_04740,5000,SMS M,1500,PAY_00019990,SMS
2026-01-31,ACC_04100,0,Email Pro,990,PAY_00017297,Email
2026-01-31,ACC_09825,50000,SMS Enterprise,12000,PAY_00041366,SMS
2026-01-31,ACC_05491,5000,SMS M,1500,PAY_00023104,SMS
2026-01-31,ACC_03089,5000,SMS M,1500,PAY_00013151,SMS
2026-01-31,ACC_03702,5000,SMS M,1500,PAY_00015633,SMS
2026-01-31,ACC_02336,1000,SMS S,350,PAY_00009950,SMS
2026-01-31,ACC_01234,5000,SMS M,1500,PAY_00005122,SMS
2026-01-31,ACC_02906,10000,SMS L,2800,PAY_00012404,SMS
2026-01-31,ACC_02389,0,Email Basic,500,PAY_00010194,Email
2026-01-31,ACC_08440,1000,SMS S,350,PAY_00035496,SMS
2026-01-31,ACC_04611,5000,SMS M,1500,PAY_00019456,SMS
2026-01-31,ACC_06944,5000,SMS M,1500,PAY_00029221,SMS
2026-01-31,ACC_08424,0,Email Pro,990,PAY_00035424,Email
2026-01-31,ACC_03975,0,Email Pro,990,PAY_00016758,Email
2026-01-31,ACC_04045,0,Email Basic,500,PAY_00017068,Email
2026-01-31,ACC_04585,1000,SMS S,350,PAY_00019341,SMS
2026-01-31,ACC_02336,10000,SMS L,2800,PAY_00009946,SMS
2026-01-31,ACC_02159,5000,SMS M,1500,PAY_00009165,SMS
2026-01-31,ACC_03105,5000,SMS M,1500,PAY_00013221,SMS
2026-01-31,ACC_01763,0,Email Basic,500,PAY_00007446,Email
2026-01-31,ACC_03757,10000,SMS L,2800,PAY_00015857,SMS
2026-01-31,ACC_01292,5000,SMS M,1500,PAY_00005372,SMS
2026-01-31,ACC_05682,0,Email Basic,500,PAY_00023918,Email
2026-01-31,ACC_00319,0,Email Pro,990,PAY_00001369,Email
2026-01-31,ACC_01998,10000,SMS L,2800,PAY_00008473,SMS
2026-01-31,ACC_00693,5000,SMS M,1500,PAY_00002891,SMS
2026-01-31,ACC_07421,0,Email Basic,500,PAY_00031149,Email
2026-01-31,ACC_01279,0,Email Pro,990,PAY_00005320,Email
2026-01-31,ACC_07011,1000,SMS S,350,PAY_00029506,SMS
2026-01-31,ACC_06727,0,Email Pro,990,PAY_00028302,Email
2026-01-31,ACC_07691,0,Email Basic,500,PAY_00032275,Email
2026-01-31,ACC_02059,0,Email Basic,500,PAY_00008750,Email
2026-01-31,ACC_09410,0,Email Basic,500,PAY_00039625,Email
2026-01-31,ACC_02565,0,Email Pro,990,PAY_00010960,Email
2026-01-31,ACC_05514,10000,SMS L,2800,PAY_00023208,SMS
2026-01-31,ACC_04155,1000,SMS S,350,PAY_00017521,SMS
2026-01-31,ACC_05373,5000,SMS M,1500,PAY_00022629,SMS
2026-01-31,ACC_01908,10000,SMS L,2800,PAY_00008088,SMS
2026-01-31,ACC_06718,0,Email Basic,500,PAY_00028263,Email
2026-01-31,ACC_03148,0,Email Basic,500,PAY_00013402,Email
2026-01-31,ACC_06717,0,Email Pro,990,PAY_00028262,Email
2026-01-31,ACC_06717,50000,SMS Enterprise,12000,PAY_00028261,SMS
2026-01-31,ACC_01020,50000,SMS Enterprise,12000,PAY_00004231,SMS
2026-01-31,ACC_06894,10000,SMS L,2800,PAY_00029020,SMS
2026-01-31,ACC_04069,50000,SMS Enterprise,12000,PAY_00017169,SMS
2026-02-01,ACC_02652,1000,SMS S,350,PAY_00011338,SMS
2026-02-01,ACC_07615,0,Email Pro,990,PAY_00031972,Email
2026-02-01,ACC_04522,5000,SMS M,1500,PAY_00019097,SMS
2026-02-01,ACC_06056,5000,SMS M,1500,PAY_00025479,SMS
2026-02-01,ACC_01928,5000,SMS M,1500,PAY_00008174,SMS
2026-02-01,ACC_07768,10000,SMS L,2800,PAY_00032603,SMS
2026-02-01,ACC_03663,5000,SMS M,1500,PAY_00015501,SMS
2026-02-01,ACC_04978,50000,SMS Enterprise,12000,PAY_00020973,SMS
2026-02-01,ACC_03798,5000,SMS M,1500,PAY_00016041,SMS
2026-02-01,ACC_01401,1000,SMS S,350,PAY_00005876,SMS
2026-02-01,ACC_07380,50000,SMS Enterprise,12000,PAY_00030984,SMS
2026-02-01,ACC_03764,0,Email Pro,990,PAY_00015885,Email
2026-02-01,ACC_05559,0,Email Basic,500,PAY_00023404,Email
2026-02-01,ACC_01000,0,Email Basic,500,PAY_00004154,Email
2026-02-01,ACC_05134,50000,SMS Enterprise,12000,PAY_00021622,SMS
2026-02-01,ACC_04928,0,Email Basic,500,PAY_00020782,Email
2026-02-01,ACC_00156,10000,SMS L,2800,PAY_00000674,SMS
2026-02-01,ACC_09089,10000,SMS L,2800,PAY_00038256,SMS
2026-02-01,ACC_00079,1000,SMS S,350,PAY_00000335,SMS
2026-02-01,ACC_08964,0,Email Basic,500,PAY_00037723,Email
2026-02-01,ACC_06268,50000,SMS Enterprise,12000,PAY_00026396,SMS
2026-02-01,ACC_07302,0,Email Basic,500,PAY_00030699,Email
2026-02-01,ACC_07310,5000,SMS M,1500,PAY_00030734,SMS
2026-02-01,ACC_03350,1000,SMS S,350,PAY_00014229,SMS
2026-02-01,ACC_00378,1000,SMS S,350,PAY_00001593,SMS
2026-02-01,ACC_00378,5000,SMS M,1500,PAY_00001594,SMS
2026-02-01,ACC_09407,50000,SMS Enterprise,12000,PAY_00039610,SMS
2026-02-01,ACC_03587,5000,SMS M,1500,PAY_00015176,SMS
2026-02-01,ACC_00263,5000,SMS M,1500,PAY_00001138,SMS
2026-02-01,ACC_04279,10000,SMS L,2800,PAY_00018043,SMS
2026-02-01,ACC_03996,1000,SMS S,350,PAY_00016851,SMS
2026-02-01,ACC_04153,10000,SMS L,2800,PAY_00017512,SMS
2026-02-01,ACC_02181,50000,SMS Enterprise,12000,PAY_00009266,SMS
2026-02-01,ACC_07867,0,Email Pro,990,PAY_00033039,Email
2026-02-01,ACC_02379,50000,SMS Enterprise,12000,PAY_00010146,SMS
2026-02-01,ACC_02324,0,Email Basic,500,PAY_00009890,Email
2026-02-01,ACC_01043,5000,SMS M,1500,PAY_00004332,SMS
2026-02-02,ACC_07831,1000,SMS S,350,PAY_00032884,SMS
2026-02-02,ACC_01764,1000,SMS S,350,PAY_00007451,SMS
2026-02-02,ACC_05708,1000,SMS S,350,PAY_00024031,SMS
2026-02-02,ACC_09848,5000,SMS M,1500,PAY_00041471,SMS
2026-02-02,ACC_05289,10000,SMS L,2800,PAY_00022291,SMS
2026-02-02,ACC_05757,50000,SMS Enterprise,12000,PAY_00024219,SMS
2026-02-02,ACC_03368,50000,SMS Enterprise,12000,PAY_00014296,SMS
2026-02-02,ACC_05283,50000,SMS Enterprise,12000,PAY_00022257,SMS
2026-02-02,ACC_05701,0,Email Pro,990,PAY_00024002,Email
2026-02-02,ACC_06218,10000,SMS L,2800,PAY_00026169,SMS
2026-02-02,ACC_04795,0,Email Pro,990,PAY_00020248,Email
2026-02-02,ACC_05503,1000,SMS S,350,PAY_00023155,SMS
2026-02-02,ACC_01759,0,Email Basic,500,PAY_00007425,Email
2026-02-02,ACC_09818,0,Email Basic,500,PAY_00041327,Email
2026-02-02,ACC_06659,10000,SMS L,2800,PAY_00028007,SMS
2026-02-02,ACC_06781,5000,SMS M,1500,PAY_00028559,SMS
2026-02-02,ACC_04259,0,Email Basic,500,PAY_00017973,Email
2026-02-02,ACC_09543,5000,SMS M,1500,PAY_00040189,SMS
2026-02-02,ACC_04261,50000,SMS Enterprise,12000,PAY_00017979,SMS
2026-02-02,ACC_04908,10000,SMS L,2800,PAY_00020708,SMS
2026-02-02,ACC_06755,0,Email Pro,990,PAY_00028428,Email
2026-02-02,ACC_08294,50000,SMS Enterprise,12000,PAY_00034895,SMS
2026-02-02,ACC_08288,0,Email Basic,500,PAY_00034868,Email
2026-02-02,ACC_05954,5000,SMS M,1500,PAY_00025045,SMS
2026-02-02,ACC_09656,1000,SMS S,350,PAY_00040621,SMS
2026-02-02,ACC_01031,0,Email Basic,500,PAY_00004286,Email
